route_id,trip_id,service_id,trip_headsign,direction_id,shape_id
FS,BFA25GEN-FS012-Weekday-00_081150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_082100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_082150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_083100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_083150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_084100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_084150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_085100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_085150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_086100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_086150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_087100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_087150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_088100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_088150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_089100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_089150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_090100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_090150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_091100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_091150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_092100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_092150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_093100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_093150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_094100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_094150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_095100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_095150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_096100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_096150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_097100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_097150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_098100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_098150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_099100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_099150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_100100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_100150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_101100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_101150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_102100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_102150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_103100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_103150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_104100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_104150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_105100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_105150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_106100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_106150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_107100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_107150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_108100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_108150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_109100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_109150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_110100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_110150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_111100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_111150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_112100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_112150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_113100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_113150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_114100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_114150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_115100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_115150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_116100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_116150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_117100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_117150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_118100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_118150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_119100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_119150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_120100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_120150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_121100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_121150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_122100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_122150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_123100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_123150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_124100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_124150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_125100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_125150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_126150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_126300_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_127350_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_127500_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_128550_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_128700_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_129750_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_129900_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_130950_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_131100_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_132150_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_132450_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_133500_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_133950_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_135000_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_135450_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_136500_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_136950_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_138000_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_138950_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_140000_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_140950_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS012-Weekday-00_142000_FS.S01R,Weekday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS012-Weekday-00_142950_FS.N01R,Weekday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_000000_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_000950_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_002000_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_002950_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_004000_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_004950_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_006000_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_006950_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_008000_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_008950_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_010000_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_010950_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_012000_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_012950_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_014000_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_014950_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_016000_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_016950_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_018000_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_018950_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_020000_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_020950_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_022000_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_022950_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_024000_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_024950_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_026000_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_026950_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_028000_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_028950_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_030000_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_030950_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_032000_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_032950_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_034000_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_034950_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_036000_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_036450_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_037800_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_037950_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_039000_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_039100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_040100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_040150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_041100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_041150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_042100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_042150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_043100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_043150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_044100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_044150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_045100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_045150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_046100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_046150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_047100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_047150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_048100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_048150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_049100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_049150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_050100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_050150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_051100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_051150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_052100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_052150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_053100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_053150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_054100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_054150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_055100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_055150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_056100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_056150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_057100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_057150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_058100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_058150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_059100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_059150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_060100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_060150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_061100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_061150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_062100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_062150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_063100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_063150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_064100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_064150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_065100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_065150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_066100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_066150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_067100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_067150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_068100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_068150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_069100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_069150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_070100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_070150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_071100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_071150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_072100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_072150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_073100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_073150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_074100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_074150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_075100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_075150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_076100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_076150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_077100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_077150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_078100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_078150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_079100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_079150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_080100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_080150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_081100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_081150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_082100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_082150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_083100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_083150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_084100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_084150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_085100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_085150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_086100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_086150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_087100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_087150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_088100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_088150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_089100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_089150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_090100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_090150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_091100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_091150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_092100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_092150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
FS,BFA25GEN-FS013-Sunday-00_093100_FS.N01R,Sunday,Franklin Av,0,FS.N01R
FS,BFA25GEN-FS013-Sunday-00_093150_FS.S01R,Sunday,Prospect Park,1,FS.S01R
